Date,Adj. Close
1980-12-12,0.42270591588018
1980-12-15,0.40065169418209
1980-12-16,0.37124606525129
1980-12-17,0.38036181021984
1980-12-18,0.39153594921354
1980-12-19,0.41535450864748
1980-12-22,0.43564439260973
1980-12-23,0.45402291069148
1980-12-24,0.47784147012542
1980-12-26,0.52194991352162
1980-12-29,0.52930132075432
1980-12-30,0.51636284402477
1980-12-31,0.50180705770402
1981-01-02,0.50724709905622
1981-01-05,0.49621998820717
1981-01-06,0.47416576650907
1981-01-07,0.45402291069148
1981-01-08,0.44476013757828
1981-01-09,0.46872572515688
1981-01-12,0.46490299339587
1981-01-13,0.44843584119463
1981-01-14,0.45034720707513
1981-01-15,0.45946295204368
1981-01-16,0.45578724842733
1981-01-19,0.48328151147762
1981-01-20,0.46872572515688
1981-01-21,0.47784147012542
1981-01-22,0.48328151147762
1981-01-23,0.48151717374177
1981-01-26,0.47416576650907
1981-01-27,0.47049006289272
1981-01-28,0.45578724842733
1981-01-29,0.43917306808143
1981-01-30,0.41535450864748
1981-02-02,0.39153594921354
1981-02-03,0.40609173553428
1981-02-04,0.42079454999968
1981-02-05,0.42079454999968
1981-02-06,0.42270591588018
1981-02-09,0.40065169418209
1981-02-10,0.40065169418209
1981-02-11,0.38771321745254
1981-02-12,0.38418454198084
1981-02-13,0.37492176886764
1981-02-17,0.38418454198084
1981-02-18,0.40065169418209
1981-02-19,0.37683313474814
1981-02-20,0.35654325078589
1981-02-23,0.36198329213809
1981-02-24,0.34919184355319
1981-02-25,0.37124606525129
1981-02-26,0.37683313474814
1981-02-27,0.38962458333304
1981-03-02,0.39153594921354
1981-03-03,0.38594887971669
1981-03-04,0.38227317610034
1981-03-05,0.38036181021984
1981-03-06,0.37683313474814
1981-03-09,0.34742750581735
1981-03-10,0.33081332547145
1981-03-11,0.3178748487419
1981-03-12,0.33081332547145
1981-03-13,0.3271376218551
1981-03-16,0.34007609858465
1981-03-17,0.35654325078589
1981-03-18,0.37859747248399
1981-03-19,0.37492176886764
1981-03-20,0.37859747248399
1981-03-23,0.39330028694939
1981-03-24,0.39153594921354
1981-03-25,0.38418454198084
1981-03-26,0.37683313474814
1981-03-27,0.36389465801859
1981-03-30,0.36389465801859
1981-03-31,0.36021895440224
1981-04-01,0.35654325078589
1981-04-02,0.38771321745254
1981-04-03,0.38962458333304
1981-04-06,0.38227317610034
1981-04-07,0.37859747248399
1981-04-08,0.39697599056574
1981-04-09,0.40432739779844
1981-04-10,0.40991446729529
1981-04-13,0.40991446729529
1981-04-14,0.40991446729529
1981-04-15,0.38962458333304
1981-04-16,0.36757036163494
1981-04-20,0.37859747248399
1981-04-21,0.40432739779844
1981-04-22,0.41903021226383
1981-04-23,0.43005732311288
1981-04-24,0.42638161949653
1981-04-27,0.42270591588018
1981-04-28,0.41535450864748
1981-04-29,0.40991446729529
1981-04-30,0.41726587452798
1981-05-01,0.41726587452798
1981-05-04,0.41535450864748
1981-05-05,0.41344314276698
1981-05-06,0.40256306006259
1981-05-07,0.40800310141478
1981-05-08,0.41167880503113
1981-05-11,0.40256306006259
1981-05-12,0.40256306006259
1981-05-13,0.40065169418209
1981-05-14,0.39506462468523
1981-05-15,0.40432739779844
1981-05-18,0.41167880503113
1981-05-19,0.40432739779844
1981-05-20,0.41726587452798
1981-05-21,0.44108443396193
1981-05-22,0.46137431792418
1981-05-26,0.45946295204368
1981-05-27,0.48519287735812
1981-05-28,0.48519287735812
1981-05-29,0.48710424323862
1981-06-01,0.48710424323862
1981-06-02,0.46313865566003
1981-06-03,0.46313865566003
1981-06-04,0.47225440062857
1981-06-05,0.46490299339587
1981-06-08,0.44843584119463
1981-06-09,0.45755158616317
1981-06-10,0.46313865566003
1981-06-11,0.48328151147762
1981-06-12,0.47784147012542
1981-06-15,0.47593010424492
1981-06-16,0.46681435927638
1981-06-17,0.45946295204368
1981-06-18,0.45755158616317
